scaffold;begin;end;window
0,1;270001;277500;3133
0,1;275001;282500;3134
0,1;280001;287500;3135
0,1;285001;292500;3136
0,1;290001;297500;3137
0,1;295001;302500;3138
0,1;300001;307500;3139
0,1;305001;312500;3140
0,1;310001;317500;3141
0,1;315001;322500;3142
0,1;320001;327500;3143
0,1;325001;332500;3144
0,1;330001;337500;3145
0,1;335001;342500;3146
0,1;340001;347500;3147
0,1;345001;352500;3148
0,1;350001;357500;3149
0,1;355001;362500;3150
0,1;360001;367500;3151
0,1;365001;372500;3152
0,1;370001;377500;3153
0,1;375001;382500;3154
0,1;380001;387500;3155
0,1;385001;392500;3156
0,1;390001;397500;3157
0,1;395001;402500;3158
0,1;400001;407500;3159
0,1;405001;412500;3160
0,1;410001;417500;3161
0,1;415001;422500;3162
0,1;420001;427500;3163
0,1;425001;432500;3164
0,1;430001;437500;3165
0,1;435001;442500;3166
0,1;440001;447500;3167
0,1;445001;452500;3168
0,1;450001;457500;3169
0,1;455001;462500;3170
0,1;460001;467500;3171
0,1;465001;472500;3172
0,1;470001;477500;3173
0,1;475001;482500;3174
0,1;480001;487500;3175
0,1;485001;492500;3176
0,1;490001;497500;3177
0,1;495001;502500;3178
0,1;500001;507500;3179
0,1;505001;512500;3180
0,1;510001;517500;3181
0,1;515001;522500;3182
0,1;520001;527500;3183
0,1;525001;532500;3184
0,1;530001;537500;3185
0,1;535001;542500;3186
0,1;540001;547500;3187
0,1;545001;552500;3188
0,1;550001;557500;3189
0,1;555001;562500;3190
0,1;560001;567500;3191
0,1;565001;572500;3192
0,1;570001;577500;3193
0,1;575001;582500;3194
0,1;580001;587500;3195
0,1;585001;592500;3196
0,1;590001;597500;3197
0,1;595001;602500;3198
0,1;600001;607500;3199
0,1;605001;612500;3200
0,1;610001;617500;3201
0,1;615001;622500;3202
0,1;620001;627500;3203
0,1;625001;632500;3204
0,1;630001;637500;3205
0,1;635001;642500;3206
0,1;640001;647500;3207
0,1;645001;652500;3208
0,1;650001;657500;3209
0,1;655001;662500;3210
0,1;660001;667500;3211
0,1;665001;672500;3212
0,1;670001;677500;3213
0,1;675001;682500;3214
0,1;680001;687500;3215
0,1;685001;692500;3216
0,1;690001;697500;3217
0,1;695001;702500;3218
0,1;700001;707500;3219
0,1;705001;712500;3220
0,1;710001;717500;3221
0,1;715001;722500;3222
0,1;720001;727500;3223
0,1;725001;732500;3224
0,1;730001;737500;3225
0,1;735001;742500;3226
0,1;740001;747500;3227
0,1;745001;752500;3228
0,1;750001;757500;3229
0,1;755001;762500;3230
0,1;760001;767500;3231
0,1;765001;772500;3232
0,1;770001;777500;3233
0,1;775001;782500;3234
0,1;780001;787500;3235
0,1;785001;792500;3236
0,1;790001;797500;3237
0,1;795001;802500;3238
0,1;800001;807500;3239
0,1;805001;812500;3240
0,1;810001;817500;3241
0,1;815001;822500;3242
0,1;820001;827500;3243
0,1;825001;832500;3244
0,1;830001;837500;3245
0,1;835001;842500;3246
0,1;840001;847500;3247
0,1;845001;852500;3248
0,1;850001;857500;3249
0,1;855001;862500;3250
0,1;860001;867500;3251
0,1;865001;872500;3252
0,1;870001;877500;3253
0,1;875001;882500;3254
0,1;880001;887500;3255
0,1;885001;892500;3256
0,1;890001;897500;3257
0,1;895001;902500;3258
0,1;900001;907500;3259
0,1;1;7500;3260
0,1;5001;12500;3261
0,1;10001;17500;3262
0,1;15001;22500;3263
0,1;20001;27500;3264
0,1;25001;32500;3265
0,1;30001;37500;3266
0,1;35001;42500;3267
0,1;40001;47500;3268
0,1;45001;52500;3269
0,1;50001;57500;3270
0,1;55001;62500;3271
0,1;60001;67500;3272
0,1;65001;72500;3273
0,1;70001;77500;3274
0,1;75001;82500;3275
0,1;80001;87500;3276
0,1;85001;92500;3277
0,1;90001;97500;3278
0,1;95001;102500;3279
0,1;100001;107500;3280
0,1;105001;112500;3281
0,1;110001;117500;3282
0,1;115001;122500;3283
0,1;120001;127500;3284
0,1;125001;132500;3285
0,1;130001;137500;3286
0,1;135001;142500;3287
0,1;140001;147500;3288
0,1;145001;152500;3289
0,1;150001;157500;3290
0,1;155001;162500;3291
0,1;160001;167500;3292
0,1;165001;172500;3293
0,1;170001;177500;3294
0,1;175001;182500;3295
0,1;180001;187500;3296
0,1;185001;192500;3297
0,1;190001;197500;3298
0,1;195001;202500;3299
0,1;200001;207500;3300
0,1;205001;212500;3301
0,1;210001;217500;3302
0,1;215001;222500;3303
0,1;220001;227500;3304
0,1;225001;232500;3305
0,1;230001;237500;3306
0,1;235001;242500;3307
0,1;240001;247500;3308
0,1;245001;252500;3309
0,1;250001;257500;3310
0,1;255001;262500;3311
0,1;260001;267500;3312
0,1;265001;272500;3313
0,1;270001;277500;3314
0,1;275001;282500;3315
0,1;280001;287500;3316
0,1;285001;292500;3317
0,1;290001;297500;3318
0,1;295001;302500;3319
0,1;300001;307500;3320
0,1;305001;312500;3321
0,1;310001;317500;3322
0,1;315001;322500;3323
0,1;320001;327500;3324
0,1;325001;332500;3325
0,1;330001;337500;3326
0,1;335001;342500;3327
0,1;340001;347500;3328
0,1;345001;352500;3329
0,1;350001;357500;3330
0,1;355001;362500;3331
0,1;360001;367500;3332
0,1;365001;372500;3333
0,1;370001;377500;3334
0,1;375001;382500;3335
0,1;380001;387500;3336
0,1;385001;392500;3337
0,1;390001;397500;3338
0,1;395001;402500;3339
0,1;400001;407500;3340
0,1;405001;412500;3341
0,1;410001;417500;3342
0,1;415001;422500;3343
0,1;420001;427500;3344
0,1;425001;432500;3345
0,1;430001;437500;3346
0,1;435001;442500;3347
0,1;440001;447500;3348
0,1;445001;452500;3349
0,1;450001;457500;3350
0,1;455001;462500;3351
0,1;460001;467500;3352
0,1;465001;472500;3353
0,1;470001;477500;3354
0,1;475001;482500;3355
0,1;480001;487500;3356
0,1;485001;492500;3357
0,1;490001;497500;3358
0,1;495001;502500;3359
0,1;500001;507500;3360
0,1;505001;512500;3361
0,1;510001;517500;3362
0,1;515001;522500;3363
0,1;520001;527500;3364
0,1;525001;532500;3365
0,1;530001;537500;3366
0,1;535001;542500;3367
0,1;540001;547500;3368
0,1;545001;552500;3369
0,1;550001;557500;3370
0,1;555001;562500;3371
0,1;560001;567500;3372
0,1;565001;572500;3373
0,1;570001;577500;3374
0,1;575001;582500;3375
0,1;580001;587500;3376
0,1;585001;592500;3377
0,1;590001;597500;3378
0,1;595001;602500;3379
0,1;600001;607500;3380
0,1;605001;612500;3381
0,1;610001;617500;3382
0,1;615001;622500;3383
0,1;620001;627500;3384
0,1;625001;632500;3385
0,1;630001;637500;3386
0,1;635001;642500;3387
0,1;640001;647500;3388
0,1;645001;652500;3389
0,1;650001;657500;3390
0,1;655001;662500;3391
0,1;660001;667500;3392
0,1;665001;672500;3393
0,1;670001;677500;3394
0,1;675001;682500;3395
0,1;680001;687500;3396
0,1;685001;692500;3397
0,1;690001;697500;3398
0,1;695001;702500;3399
0,1;700001;707500;3400
0,1;705001;712500;3401
0,1;710001;717500;3402
0,1;715001;722500;3403
0,1;720001;727500;3404
0,1;725001;732500;3405
0,1;730001;737500;3406
0,1;735001;742500;3407
0,1;740001;747500;3408
0,1;745001;752500;3409
0,1;750001;757500;3410
0,1;755001;762500;3411
0,1;760001;767500;3412
0,1;765001;772500;3413
0,1;770001;777500;3414
0,1;775001;782500;3415
0,1;780001;787500;3416
0,1;785001;792500;3417
0,1;790001;797500;3418
0,1;795001;802500;3419
0,1;800001;807500;3420
0,1;805001;812500;3421
0,1;810001;817500;3422
0,1;815001;822500;3423
0,1;820001;827500;3424
0,1;825001;832500;3425
0,1;830001;837500;3426
0,1;835001;842500;3427
0,1;840001;847500;3428
0,1;845001;852500;3429
0,1;850001;857500;3430
0,1;855001;862500;3431
0,1;860001;867500;3432
0,1;865001;872500;3433
0,1;870001;877500;3434
0,1;875001;882500;3435
0,1;880001;887500;3436
0,1;1;7500;3437
0,1;5001;12500;3438
0,1;10001;17500;3439
0,1;15001;22500;3440
0,1;20001;27500;3441
0,1;25001;32500;3442
0,1;30001;37500;3443
0,1;35001;42500;3444
0,1;40001;47500;3445
0,1;45001;52500;3446
0,1;50001;57500;3447
0,1;55001;62500;3448
0,1;60001;67500;3449
0,1;65001;72500;3450
0,1;70001;77500;3451
0,1;75001;82500;3452
0,1;80001;87500;3453
0,1;85001;92500;3454
0,1;90001;97500;3455
0,1;95001;102500;3456
0,1;100001;107500;3457
0,1;105001;112500;3458
0,1;110001;117500;3459
0,1;115001;122500;3460
0,1;120001;127500;3461
0,1;125001;132500;3462
0,1;130001;137500;3463
0,1;135001;142500;3464
0,1;140001;147500;3465
0,1;145001;152500;3466
0,1;150001;157500;3467
0,1;155001;162500;3468
0,1;160001;167500;3469
0,1;165001;172500;3470
0,1;170001;177500;3471
0,1;175001;182500;3472
0,1;180001;187500;3473
0,1;185001;192500;3474
0,1;190001;197500;3475
0,1;195001;202500;3476
0,1;200001;207500;3477
0,1;205001;212500;3478
0,1;210001;217500;3479
0,1;215001;222500;3480
0,1;220001;227500;3481
0,1;225001;232500;3482
0,1;230001;237500;3483
0,1;235001;242500;3484
0,1;240001;247500;3485
0,1;245001;252500;3486
0,1;250001;257500;3487
0,1;255001;262500;3488
0,1;260001;267500;3489
0,1;265001;272500;3490
0,1;270001;277500;3491
0,1;275001;282500;3492
0,1;280001;287500;3493
0,1;285001;292500;3494
0,1;290001;297500;3495
0,1;295001;302500;3496
0,1;300001;307500;3497
0,1;305001;312500;3498
0,1;310001;317500;3499
0,1;315001;322500;3500
0,1;320001;327500;3501
0,1;325001;332500;3502
0,1;330001;337500;3503
0,1;335001;342500;3504
0,1;340001;347500;3505
0,1;345001;352500;3506
0,1;350001;357500;3507
0,1;355001;362500;3508
0,1;360001;367500;3509
0,1;365001;372500;3510
0,1;370001;377500;3511
0,1;375001;382500;3512
0,1;380001;387500;3513
0,1;385001;392500;3514
0,1;390001;397500;3515
0,1;395001;402500;3516
0,1;400001;407500;3517
0,1;405001;412500;3518
0,1;410001;417500;3519
0,1;415001;422500;3520
0,1;420001;427500;3521
0,1;425001;432500;3522
0,1;430001;437500;3523
0,1;435001;442500;3524
0,1;440001;447500;3525
0,1;445001;452500;3526
0,1;450001;457500;3527
0,1;455001;462500;3528
0,1;460001;467500;3529
0,1;465001;472500;3530
0,1;470001;477500;3531
0,1;475001;482500;3532
0,1;480001;487500;3533
0,1;485001;492500;3534
0,1;490001;497500;3535
0,1;495001;502500;3536
0,1;500001;507500;3537
0,1;505001;512500;3538
0,1;510001;517500;3539
0,1;515001;522500;3540
0,1;520001;527500;3541
0,1;525001;532500;3542
0,1;530001;537500;3543
0,1;535001;542500;3544
0,1;540001;547500;3545
0,1;545001;552500;3546
0,1;550001;557500;3547
0,1;555001;562500;3548
0,1;560001;567500;3549
0,1;565001;572500;3550
0,1;570001;577500;3551
0,1;575001;582500;3552
0,1;580001;587500;3553
0,1;585001;592500;3554
0,1;590001;597500;3555
0,1;595001;602500;3556
0,1;600001;607500;3557
0,1;605001;612500;3558
0,1;610001;617500;3559
0,1;615001;622500;3560
0,1;620001;627500;3561
0,1;625001;632500;3562
0,1;630001;637500;3563
0,1;635001;642500;3564
0,1;640001;647500;3565
0,1;645001;652500;3566
0,1;650001;657500;3567
0,1;655001;662500;3568
0,1;660001;667500;3569
0,1;665001;672500;3570
0,1;670001;677500;3571
0,1;675001;682500;3572
0,1;680001;687500;3573
0,1;685001;692500;3574
0,1;690001;697500;3575
0,1;695001;702500;3576
0,1;700001;707500;3577
0,1;705001;712500;3578
0,1;710001;717500;3579
0,1;715001;722500;3580
0,1;720001;727500;3581
0,1;725001;732500;3582
0,1;730001;737500;3583
0,1;735001;742500;3584
0,1;740001;747500;3585
0,1;745001;752500;3586
0,1;750001;757500;3587
0,1;755001;762500;3588
0,1;760001;767500;3589
0,1;765001;772500;3590
0,1;770001;777500;3591
0,1;775001;782500;3592
0,1;780001;787500;3593
0,1;785001;792500;3594
0,1;790001;797500;3595
0,1;795001;802500;3596
0,1;800001;807500;3597
0,1;805001;812500;3598
0,1;810001;817500;3599
0,1;815001;822500;3600
0,1;820001;827500;3601
0,1;825001;832500;3602
0,1;830001;837500;3603
0,1;835001;842500;3604
0,1;840001;847500;3605
0,1;845001;852500;3606
0,1;850001;857500;3607
0,1;855001;862500;3608
0,1;860001;867500;3609
0,1;1;7500;3610
0,1;5001;12500;3611
0,1;10001;17500;3612
0,1;15001;22500;3613
0,1;20001;27500;3614
0,1;25001;32500;3615
0,1;30001;37500;3616
0,1;35001;42500;3617
0,1;40001;47500;3618
0,1;45001;52500;3619
0,1;50001;57500;3620
0,1;55001;62500;3621
0,1;60001;67500;3622
0,1;65001;72500;3623
0,1;70001;77500;3624
0,1;75001;82500;3625
0,1;80001;87500;3626
0,1;85001;92500;3627
0,1;90001;97500;3628
0,1;95001;102500;3629
0,1;100001;107500;3630
0,1;105001;112500;3631
0,1;110001;117500;3632
0,1;115001;122500;3633
0,1;120001;127500;3634
0,1;125001;132500;3635
0,1;130001;137500;3636
0,1;135001;142500;3637
0,1;140001;147500;3638
0,1;145001;152500;3639
0,1;150001;157500;3640
0,1;155001;162500;3641
0,1;160001;167500;3642
0,1;165001;172500;3643
0,1;170001;177500;3644
0,1;175001;182500;3645
0,1;180001;187500;3646
0,1;185001;192500;3647
0,1;190001;197500;3648
0,1;195001;202500;3649
0,1;200001;207500;3650
0,1;205001;212500;3651
0,1;210001;217500;3652
0,1;215001;222500;3653
0,1;220001;227500;3654
0,1;225001;232500;3655
0,1;230001;237500;3656
0,1;235001;242500;3657
0,1;240001;247500;3658
0,1;245001;252500;3659
0,1;250001;257500;3660
0,1;255001;262500;3661
0,1;260001;267500;3662
0,1;265001;272500;3663
0,1;270001;277500;3664
0,1;275001;282500;3665
0,1;280001;287500;3666
0,1;285001;292500;3667
0,1;290001;297500;3668
0,1;295001;302500;3669
0,1;300001;307500;3670
0,1;305001;312500;3671
0,1;310001;317500;3672
0,1;315001;322500;3673
0,1;320001;327500;3674
0,1;325001;332500;3675
0,1;330001;337500;3676
0,1;335001;342500;3677
0,1;340001;347500;3678
0,1;345001;352500;3679
0,1;350001;357500;3680
0,1;355001;362500;3681
0,1;360001;367500;3682
0,1;365001;372500;3683
0,1;370001;377500;3684
0,1;375001;382500;3685
0,1;380001;387500;3686
0,1;385001;392500;3687
0,1;390001;397500;3688
0,1;395001;402500;3689
0,1;400001;407500;3690
0,1;405001;412500;3691
0,1;410001;417500;3692
0,1;415001;422500;3693
0,1;420001;427500;3694
0,1;425001;432500;3695
0,1;430001;437500;3696
0,1;435001;442500;3697
0,1;440001;447500;3698
0,1;445001;452500;3699
0,1;450001;457500;3700
0,1;455001;462500;3701
0,1;460001;467500;3702
0,1;465001;472500;3703
0,1;470001;477500;3704
0,1;475001;482500;3705
0,1;480001;487500;3706
0,1;485001;492500;3707
0,1;490001;497500;3708
0,1;495001;502500;3709
0,1;500001;507500;3710
0,1;505001;512500;3711
0,1;510001;517500;3712
0,1;515001;522500;3713
0,1;520001;527500;3714
0,1;525001;532500;3715
0,1;530001;537500;3716
0,1;535001;542500;3717
0,1;540001;547500;3718
0,1;545001;552500;3719
0,1;550001;557500;3720
0,1;555001;562500;3721
0,1;560001;567500;3722
0,1;565001;572500;3723
0,1;570001;577500;3724
0,1;575001;582500;3725
0,1;580001;587500;3726
0,1;585001;592500;3727
0,1;590001;597500;3728
0,1;595001;602500;3729
0,1;600001;607500;3730
0,1;605001;612500;3731
0,1;610001;617500;3732
0,1;615001;622500;3733
0,1;620001;627500;3734
0,1;625001;632500;3735
0,1;630001;637500;3736
0,1;635001;642500;3737
0,1;640001;647500;3738
0,1;645001;652500;3739
0,1;650001;657500;3740
0,1;655001;662500;3741
0,1;660001;667500;3742
0,1;665001;672500;3743
0,1;670001;677500;3744
0,1;675001;682500;3745
0,1;680001;687500;3746
0,1;685001;692500;3747
0,1;690001;697500;3748
0,1;695001;702500;3749
0,1;700001;707500;3750
0,1;705001;712500;3751
0,1;710001;717500;3752
0,1;715001;722500;3753
0,1;720001;727500;3754
0,1;725001;732500;3755
0,1;730001;737500;3756
0,1;735001;742500;3757
0,1;740001;747500;3758
0,1;745001;752500;3759
0,1;750001;757500;3760
0,1;755001;762500;3761
0,1;760001;767500;3762
0,1;765001;772500;3763
0,1;770001;777500;3764
0,1;775001;782500;3765
0,1;780001;787500;3766
0,1;785001;792500;3767
0,1;1;7500;3768
0,1;5001;12500;3769
0,1;10001;17500;3770
0,1;15001;22500;3771
0,1;20001;27500;3772
0,1;25001;32500;3773
0,1;30001;37500;3774
0,1;35001;42500;3775
0,1;40001;47500;3776
0,1;45001;52500;3777
0,1;50001;57500;3778
0,1;55001;62500;3779
0,1;60001;67500;3780
0,1;65001;72500;3781
0,1;70001;77500;3782
0,1;75001;82500;3783
0,1;80001;87500;3784
0,1;85001;92500;3785
0,1;90001;97500;3786
0,1;95001;102500;3787
0,1;100001;107500;3788
0,1;105001;112500;3789
0,1;110001;117500;3790
0,1;115001;122500;3791
0,1;120001;127500;3792
0,1;125001;132500;3793
0,1;130001;137500;3794
0,1;135001;142500;3795
0,1;140001;147500;3796
0,1;145001;152500;3797
0,1;150001;157500;3798
0,1;155001;162500;3799
0,1;160001;167500;3800
0,1;165001;172500;3801
0,1;170001;177500;3802
0,1;175001;182500;3803
0,1;180001;187500;3804
0,1;185001;192500;3805
0,1;190001;197500;3806
0,1;195001;202500;3807
0,1;200001;207500;3808
0,1;205001;212500;3809
0,1;210001;217500;3810
0,1;215001;222500;3811
0,1;220001;227500;3812
0,1;225001;232500;3813
0,1;230001;237500;3814
0,1;235001;242500;3815
0,1;240001;247500;3816
0,1;245001;252500;3817
0,1;250001;257500;3818
0,1;255001;262500;3819
0,1;260001;267500;3820
0,1;265001;272500;3821
0,1;270001;277500;3822
0,1;275001;282500;3823
0,1;280001;287500;3824
0,1;285001;292500;3825
0,1;290001;297500;3826
0,1;295001;302500;3827
0,1;300001;307500;3828
0,1;305001;312500;3829
0,1;310001;317500;3830
0,1;315001;322500;3831
0,1;320001;327500;3832
0,1;325001;332500;3833
0,1;330001;337500;3834
0,1;335001;342500;3835
0,1;340001;347500;3836
0,1;345001;352500;3837
0,1;350001;357500;3838
0,1;355001;362500;3839
0,1;360001;367500;3840
0,1;365001;372500;3841
0,1;370001;377500;3842
0,1;375001;382500;3843
0,1;380001;387500;3844
0,1;385001;392500;3845
0,1;390001;397500;3846
0,1;395001;402500;3847
0,1;400001;407500;3848
0,1;405001;412500;3849
0,1;410001;417500;3850
0,1;415001;422500;3851
0,1;420001;427500;3852
0,1;425001;432500;3853
0,1;430001;437500;3854
0,1;435001;442500;3855
0,1;440001;447500;3856
0,1;445001;452500;3857
0,1;450001;457500;3858
0,1;455001;462500;3859
0,1;460001;467500;3860
0,1;465001;472500;3861
0,1;470001;477500;3862
0,1;475001;482500;3863
0,1;480001;487500;3864
0,1;485001;492500;3865
0,1;490001;497500;3866
0,1;495001;502500;3867
0,1;500001;507500;3868
0,1;505001;512500;3869
0,1;510001;517500;3870
0,1;515001;522500;3871
0,1;520001;527500;3872
0,1;525001;532500;3873
0,1;530001;537500;3874
0,1;535001;542500;3875
0,1;540001;547500;3876
0,1;545001;552500;3877
0,1;550001;557500;3878
0,1;555001;562500;3879
0,1;560001;567500;3880
0,1;565001;572500;3881
0,1;570001;577500;3882
0,1;575001;582500;3883
0,1;580001;587500;3884
0,1;585001;592500;3885
0,1;590001;597500;3886
0,1;595001;602500;3887
0,1;600001;607500;3888
0,1;605001;612500;3889
0,1;610001;617500;3890
0,1;615001;622500;3891
0,1;620001;627500;3892
0,1;625001;632500;3893
0,1;630001;637500;3894
0,1;635001;642500;3895
0,1;640001;647500;3896
0,1;645001;652500;3897
0,1;650001;657500;3898
0,1;655001;662500;3899
0,1;660001;667500;3900
0,1;665001;672500;3901
0,1;670001;677500;3902
0,1;675001;682500;3903
0,1;680001;687500;3904
0,1;685001;692500;3905
0,1;690001;697500;3906
0,1;695001;702500;3907
0,1;700001;707500;3908
0,1;1;7500;3909
0,1;5001;12500;3910
0,1;10001;17500;3911
0,1;15001;22500;3912
0,1;20001;27500;3913
0,1;25001;32500;3914
0,1;30001;37500;3915
0,1;35001;42500;3916
0,1;40001;47500;3917
0,1;45001;52500;3918
0,1;50001;57500;3919
0,1;55001;62500;3920
0,1;60001;67500;3921
0,1;65001;72500;3922
0,1;70001;77500;3923
0,1;75001;82500;3924
0,1;80001;87500;3925
0,1;85001;92500;3926
0,1;90001;97500;3927
0,1;95001;102500;3928
0,1;100001;107500;3929
0,1;105001;112500;3930
0,1;110001;117500;3931
0,1;115001;122500;3932
0,1;120001;127500;3933
0,1;125001;132500;3934
0,1;130001;137500;3935
0,1;135001;142500;3936
0,1;140001;147500;3937
0,1;145001;152500;3938
0,1;150001;157500;3939
0,1;155001;162500;3940
0,1;160001;167500;3941
0,1;165001;172500;3942
0,1;170001;177500;3943
0,1;175001;182500;3944
0,1;180001;187500;3945
0,1;185001;192500;3946
0,1;190001;197500;3947
0,1;195001;202500;3948
0,1;200001;207500;3949
0,1;205001;212500;3950
0,1;210001;217500;3951
0,1;215001;222500;3952
0,1;220001;227500;3953
0,1;225001;232500;3954
0,1;230001;237500;3955
0,1;235001;242500;3956
0,1;240001;247500;3957
0,1;245001;252500;3958
0,1;250001;257500;3959
0,1;255001;262500;3960
0,1;260001;267500;3961
0,1;265001;272500;3962
0,1;270001;277500;3963
0,1;275001;282500;3964
0,1;280001;287500;3965
0,1;285001;292500;3966
0,1;290001;297500;3967
0,1;295001;302500;3968
0,1;300001;307500;3969
0,1;305001;312500;3970
0,1;310001;317500;3971
0,1;315001;322500;3972
0,1;320001;327500;3973
0,1;325001;332500;3974
0,1;330001;337500;3975
0,1;335001;342500;3976
0,1;340001;347500;3977
0,1;345001;352500;3978
0,1;350001;357500;3979
0,1;355001;362500;3980
0,1;360001;367500;3981
0,1;365001;372500;3982
0,1;370001;377500;3983
0,1;375001;382500;3984
0,1;380001;387500;3985
0,1;385001;392500;3986
0,1;390001;397500;3987
0,1;395001;402500;3988
0,1;400001;407500;3989
0,1;405001;412500;3990
0,1;410001;417500;3991
0,1;415001;422500;3992
0,1;420001;427500;3993
0,1;425001;432500;3994
0,1;430001;437500;3995
0,1;435001;442500;3996
0,1;440001;447500;3997
0,1;445001;452500;3998
0,1;450001;457500;3999
0,1;455001;462500;4000
0,1;460001;467500;4001
0,1;465001;472500;4002
0,1;470001;477500;4003
0,1;475001;482500;4004
0,1;480001;487500;4005
0,1;485001;492500;4006
0,1;490001;497500;4007
0,1;495001;502500;4008
0,1;500001;507500;4009
0,1;505001;512500;4010
0,1;510001;517500;4011
0,1;515001;522500;4012
0,1;520001;527500;4013
0,1;525001;532500;4014
0,1;530001;537500;4015
0,1;535001;542500;4016
0,1;540001;547500;4017
0,1;545001;552500;4018
0,1;550001;557500;4019
0,1;555001;562500;4020
0,1;560001;567500;4021
0,1;565001;572500;4022
0,1;570001;577500;4023
0,1;575001;582500;4024
0,1;580001;587500;4025
0,1;585001;592500;4026
0,1;590001;597500;4027
0,1;595001;602500;4028
0,1;600001;607500;4029
0,1;605001;612500;4030
0,1;610001;617500;4031
0,1;615001;622500;4032
0,1;620001;627500;4033
0,1;625001;632500;4034
0,1;630001;637500;4035
0,1;635001;642500;4036
0,1;640001;647500;4037
0,1;645001;652500;4038
0,1;650001;657500;4039
0,1;655001;662500;4040
0,1;1;7500;4041
0,1;5001;12500;4042
0,1;10001;17500;4043
0,1;15001;22500;4044
0,1;20001;27500;4045
0,1;25001;32500;4046
0,1;30001;37500;4047
0,1;35001;42500;4048
0,1;40001;47500;4049
0,1;45001;52500;4050
0,1;50001;57500;4051
0,1;55001;62500;4052
0,1;60001;67500;4053
0,1;65001;72500;4054
0,1;70001;77500;4055
0,1;75001;82500;4056
0,1;80001;87500;4057
0,1;85001;92500;4058
0,1;90001;97500;4059
0,1;95001;102500;4060
0,1;100001;107500;4061
0,1;105001;112500;4062
0,1;110001;117500;4063
0,1;115001;122500;4064
0,1;120001;127500;4065
0,1;125001;132500;4066
0,1;130001;137500;4067
0,1;135001;142500;4068
0,1;140001;147500;4069
0,1;145001;152500;4070
0,1;150001;157500;4071
0,1;155001;162500;4072
0,1;160001;167500;4073
0,1;165001;172500;4074
0,1;170001;177500;4075
0,1;175001;182500;4076
0,1;180001;187500;4077
0,1;185001;192500;4078
0,1;190001;197500;4079
0,1;195001;202500;4080
0,1;200001;207500;4081
0,1;205001;212500;4082
0,1;210001;217500;4083
0,1;215001;222500;4084
0,1;220001;227500;4085
0,1;225001;232500;4086
0,1;230001;237500;4087
0,1;235001;242500;4088
0,1;240001;247500;4089
0,1;245001;252500;4090
0,1;250001;257500;4091
0,1;255001;262500;4092
0,1;260001;267500;4093
0,1;265001;272500;4094
0,1;270001;277500;4095
0,1;275001;282500;4096
0,1;280001;287500;4097
0,1;285001;292500;4098
0,1;290001;297500;4099
0,1;295001;302500;4100
0,1;300001;307500;4101
0,1;305001;312500;4102
0,1;310001;317500;4103
0,1;315001;322500;4104
0,1;320001;327500;4105
0,1;325001;332500;4106
0,1;330001;337500;4107
0,1;335001;342500;4108
0,1;340001;347500;4109
0,1;345001;352500;4110
0,1;350001;357500;4111
0,1;355001;362500;4112
0,1;360001;367500;4113
0,1;365001;372500;4114
0,1;370001;377500;4115
0,1;375001;382500;4116
0,1;380001;387500;4117
0,1;385001;392500;4118
0,1;390001;397500;4119
0,1;395001;402500;4120
0,1;400001;407500;4121
0,1;405001;412500;4122
0,1;410001;417500;4123
0,1;415001;422500;4124
0,1;420001;427500;4125
0,1;425001;432500;4126
0,1;430001;437500;4127
0,1;435001;442500;4128
0,1;440001;447500;4129
0,1;445001;452500;4130
0,1;450001;457500;4131
0,1;455001;462500;4132
0,1;460001;467500;4133
0,1;465001;472500;4134
0,1;470001;477500;4135
0,1;475001;482500;4136
0,1;480001;487500;4137
0,1;485001;492500;4138
0,1;490001;497500;4139
0,1;495001;502500;4140
0,1;500001;507500;4141
0,1;505001;512500;4142
0,1;510001;517500;4143
0,1;515001;522500;4144
0,1;520001;527500;4145
0,1;525001;532500;4146
0,1;530001;537500;4147
0,1;535001;542500;4148
0,1;540001;547500;4149
0,1;545001;552500;4150
0,1;550001;557500;4151
0,1;555001;562500;4152
0,1;560001;567500;4153
0,1;565001;572500;4154
0,1;570001;577500;4155
0,1;575001;582500;4156
0,1;580001;587500;4157
0,1;585001;592500;4158
0,1;590001;597500;4159
0,1;595001;602500;4160
0,1;1;7500;4161
0,1;5001;12500;4162
0,1;10001;17500;4163
0,1;15001;22500;4164
0,1;20001;27500;4165
0,1;25001;32500;4166
0,1;30001;37500;4167
0,1;35001;42500;4168
0,1;40001;47500;4169
0,1;45001;52500;4170
0,1;50001;57500;4171
0,1;55001;62500;4172
0,1;60001;67500;4173
0,1;65001;72500;4174
0,1;70001;77500;4175
0,1;75001;82500;4176
0,1;80001;87500;4177
0,1;85001;92500;4178
0,1;90001;97500;4179
0,1;95001;102500;4180
0,1;100001;107500;4181
0,1;105001;112500;4182
0,1;110001;117500;4183
0,1;115001;122500;4184
0,1;120001;127500;4185
0,1;125001;132500;4186
0,1;130001;137500;4187
0,1;135001;142500;4188
0,1;140001;147500;4189
0,1;145001;152500;4190
0,1;150001;157500;4191
0,1;155001;162500;4192
0,1;160001;167500;4193
0,1;165001;172500;4194
0,1;170001;177500;4195
0,1;175001;182500;4196
0,1;180001;187500;4197
0,1;185001;192500;4198
0,1;190001;197500;4199
0,1;195001;202500;4200
0,1;200001;207500;4201
0,1;205001;212500;4202
0,1;210001;217500;4203
0,1;215001;222500;4204
0,1;220001;227500;4205
0,1;225001;232500;4206
0,1;230001;237500;4207
0,1;235001;242500;4208
